date,act_symbol,expiration,strike,call_put,bid,ask,implied_volatility,delta,gamma,theta,vega,stock_price,mid_price,BS_price,BT_price,MC_price,BS_error,BT_error,MC_error,BS_error_pct,BT_error_pct,MC_error_pct
2013-02-19,AAPL,2013-02-22,380.0,call,79.45,80.25,0.2913,1.0,0.0,-1.104,0.0,459.990021,79.85,80.14615329938528,80.14615329938317,80.01852482884446,0.29615329938528134,0.29615329938317814,0.1685248288444683,0.3708870374267769,0.370887037424143,0.21105175810202667
2013-02-20,AAPL,2013-02-22,380.0,call,68.65,69.5,0.4787,1.0,0.0,-1.104,0.0,448.850006,69.075,68.95410494403882,68.95410366660478,69.0850909113176,-0.120895055961185,-0.12089633339522265,0.010090911317590212,-0.17501998691449147,-0.17502183625801324,0.014608630210047357
2013-02-21,AAPL,2013-02-22,380.0,call,65.5,66.45,0.5172,1.0,0.0,-1.104,0.0,446.060009,65.975,66.11206023206262,66.11206023014417,66.12171421828187,0.1370602320626233,0.13706023014417212,0.14671421828187192,0.20774570983345708,0.20774570692561142,0.22237850440602036
2013-02-22,AAPL,2013-02-22,380.0,call,70.25,71.15,0.3,1.0,0.0,0.0,0.0,450.809998,70.7,70.80999800000001,,70.80999799999998,0.10999800000000448,,0.10999799999997606,0.15558415841584794,,0.15558415841580772
2013-02-25,AAPL,2013-03-01,365.0,call,76.95,78.9,0.4634,1.0,0.0,-1.0888,0.0011,442.799988,77.92500000000001,78.0000760314415,78.00004185196285,77.68884479200415,0.07507603144148334,0.07504185196283686,-0.2361552079958642,0.0963439607847075,0.09630009876527025,-0.3030544857181446
2013-02-26,AAPL,2013-03-01,365.0,call,83.1,84.8,0.466,1.0,0.0,-1.0604,0.0,448.970009,83.94999999999999,84.11997965104945,84.11997905408641,84.03649817525881,0.16997965104945933,0.16997905408642566,0.08649817525882497,0.20247724961222077,0.20247653851867262,0.10303534872998807
2013-02-27,AAPL,2013-03-01,365.0,call,79.3,80.05,0.4259,1.0,0.0,-1.0603,0.0,444.569988,79.675,79.66997430298363,79.66997430269062,79.87512923063225,-0.005025697016364461,-0.005025697309378074,0.20012923063225685,-0.006307746490573532,-0.0063077468583345765,0.2511819650232279
2013-02-28,AAPL,2013-03-01,365.0,call,76.2,77.3,0.6271,1.0,0.0,-1.0603,0.0,441.400009,76.75,76.45000558289041,76.45000557765852,76.32776230618474,-0.29999441710958763,-0.2999944223414843,-0.4222376938152621,-0.39087220470304573,-0.3908722115198493,-0.5501468323325891
2013-03-01,AAPL,2013-03-01,365.0,call,63.55,66.75,0.3,1.0,0.0,0.0,0.0,430.470013,65.15,65.470013,,65.470013,0.3200129999999888,,0.3200129999999888,0.4911941673061992,,0.4911941673061992
2013-03-04,AAPL,2013-03-08,360.0,call,58.65,60.9,0.4788,0.9997,0.0001,-2.3332,0.0503,420.049988,59.775,60.25261654015122,60.25223242926448,60.33001204448833,0.47761654015122446,0.4772324292644825,0.5550120444883291,0.7990239065683388,0.7983813120275742,0.9285019564840303
2013-03-05,AAPL,2013-03-08,360.0,call,70.3,72.1,0.5386,1.0,0.0,-1.097,0.002,431.139988,71.19999999999999,71.28839820586774,71.28832692707743,71.03522027717408,0.08839820586774749,0.08832692707744627,-0.16477972282591224,0.12415478352211728,0.12405467286158187,-0.23143219498021386
2013-03-06,AAPL,2013-03-08,360.0,call,64.8,66.45,0.4513,1.0,0.0,-1.0148,0.0,425.659996,65.625,65.75861324405997,65.75861293274876,65.66009186921427,0.13361324405997266,0.13361293274876118,0.03509186921426988,0.20360113380567263,0.2036006594266837,0.053473324516982675
2013-03-07,AAPL,2013-03-08,360.0,call,69.1,72.65,0.5199,1.0,0.0,-1.0148,0.0,430.580002,70.875,70.62931369093872,70.62931369091149,70.75620116947489,-0.2456863090612842,-0.2456863090885122,-0.1187988305251082,-0.3466473496455509,-0.3466473496839678,-0.1676173975662902
2013-03-08,AAPL,2013-03-08,360.0,call,70.9,72.2,0.3,1.0,0.0,0.0,0.0,431.720001,71.55000000000001,71.72000100000002,,71.72000100000002,0.1700010000000134,,0.1700010000000134,0.23759748427674823,,0.23759748427674823
2013-03-11,AAPL,2013-03-16,255.0,call,182.35,183.6,0.3039,1.0,0.0,-0.7188,0.0,437.869995,182.975,183.04459273367644,183.04459273367254,183.0606818683849,0.06959273367644414,0.06959273367255037,0.08568186838490988,0.03803401211993122,0.03803401211780318,0.04682709024998491
2013-03-12,AAPL,2013-03-16,255.0,call,172.65,173.9,0.3716,1.0,0.0,-0.7188,0.0,428.429993,173.275,173.56968075328493,173.56968075328234,173.62739009100764,0.29468075328492205,0.2946807532823357,0.35239009100763496,0.1700653604299074,0.17006536042841475,0.20337041754877214
2013-03-13,AAPL,2013-03-16,255.0,call,172.85,173.8,0.2984,1.0,0.0,-0.7188,0.0,428.349991,173.325,173.4547639903767,173.4547639903754,173.44809418628228,0.12976399037671627,0.12976399037540887,0.12309418628228741,0.07486743999810545,0.07486743999735115,0.0710192910903144
2013-03-14,AAPL,2013-03-16,255.0,call,177.1,177.6,0.2668,1.0,0.0,-0.7188,0.0,432.499992,177.35,177.56984544429673,177.569845444293,177.58995940852984,0.21984544429673747,0.21984544429301422,0.23995940852984177,0.12396134440188185,0.12396134439978249,0.13530273951499397
2013-03-15,AAPL,2013-03-16,255.0,call,188.4,189.2,0.4521,1.0,0.0,-0.7188,0.0,443.660007,188.8,188.6949361143896,188.6949361143925,188.70650777137865,-0.1050638856104058,-0.10506388560750679,-0.09349222862135775,-0.05564824449703697,-0.05564824449550147,-0.04951918888843101
2013-03-18,AAPL,2013-03-22,320.0,call,134.15,137.55,0.4364,1.0,0.0,-0.9021,0.0,455.720016,135.85000000000002,135.89531043549482,135.89531043549206,135.4617347345879,0.045310435494798185,0.04531043549204128,-0.3882652654121159,0.033353283396980626,0.03335328339495125,-0.28580439117564654
2013-03-19,AAPL,2013-03-22,320.0,call,133.8,135.25,0.4184,1.0,0.0,-0.9021,0.0,454.489975,134.525,134.621454831061,134.6214548310602,134.78744351709335,0.0964548310609814,0.0964548310601856,0.26244351709334524,0.07170030184796983,0.07170030184737826,0.19508902961779984
2013-03-20,AAPL,2013-03-22,320.0,call,131.35,132.7,0.3597,1.0,0.0,-0.9021,0.0,452.079987,132.02499999999998,132.1676462242155,132.16764622421107,132.206667090466,0.1426462242155253,0.14264622421109152,0.18166709046602136,0.10804485833404683,0.10804485833068854,0.13760052298126976
2013-03-21,AAPL,2013-03-22,320.0,call,132.1,133.55,0.5424,1.0,0.0,-0.9021,0.0,452.729988,132.825,132.77382061413596,132.77382061413988,132.5499328391562,-0.0511793858640317,-0.051179385860109505,-0.2750671608437756,-0.03853144051498717,-0.03853144051203426,-0.20708990087993645
2013-03-22,AAPL,2013-03-22,320.0,call,141.25,142.2,0.3,1.0,0.0,0.0,0.0,461.910011,141.725,141.910011,,141.91001099999997,0.18501100000000292,,0.1850109999999745,0.13054224730993327,,0.13054224730991323
2013-03-25,AAPL,2013-03-28,320.0,call,142.9,144.35,0.3429,1.0,0.0,-0.9021,0.0,463.580009,143.625,143.711488831061,143.71148883105957,143.79831862287827,0.08648883106098992,0.08648883105956884,0.17331862287826993,0.060218507266137464,0.06021850726514802,0.12067441105536635
2013-03-26,AAPL,2013-03-28,320.0,call,140.45,141.85,0.323,1.0,0.0,-0.9021,0.0,461.140007,141.14999999999998,141.2276662242155,141.2276662242117,141.337668315623,0.07766622421553393,0.07766622421172542,0.18766831562302855,0.05502389246584055,0.05502389246314235,0.13295665293873793
2013-03-27,AAPL,2013-03-28,320.0,call,131.2,132.85,0.5155,1.0,0.0,-0.9021,0.0,452.079987,132.02499999999998,132.12381961413598,132.12381961414067,132.24948719757538,0.09881961413600493,0.09881961414069451,0.22448719757539948,0.07484916806362807,0.0748491680671801,0.17003385538753987
2013-03-28,AAPL,2013-03-28,320.0,call,122.25,123.35,0.3,1.0,0.0,0.0,0.0,442.660011,122.8,122.660011,,122.66001099999997,-0.13998899999999992,,-0.13998900000002834,-0.11399755700325727,,-0.1139975570032804
2013-04-01,AAPL,2013-04-05,320.0,call,107.35,110.5,0.4653,1.0,0.0,-0.8877,0.0,428.910004,108.925,109.08529843790342,109.08529843604586,108.78696649849573,0.16029843790342113,0.16029843604586347,-0.13803350150426752,0.1471640467325418,0.14716404502718702,-0.12672343493621072
2013-04-02,AAPL,2013-04-05,320.0,call,108.7,110.85,0.361,1.0,0.0,-0.8877,0.0,429.789997,109.775,109.921476831061,109.92147683105951,109.93971360911901,0.14647683106099407,0.14647683105950193,0.1647136091190049,0.1334336880537409,0.13343368805238162,0.15004655806787054
2013-04-03,AAPL,2013-04-05,320.0,call,111.25,112.75,0.3723,1.0,0.0,-0.8877,0.0,431.989994,112.0,112.07765322421551,112.07765322421199,111.92416450407144,0.07765322421550991,0.07765322421198562,-0.07583549592855832,0.06933323590670527,0.06933323590355858,-0.06771026422192707
2013-04-04,AAPL,2013-04-05,320.0,call,107.0,108.35,0.5047,1.0,0.0,-0.8877,0.0,427.71999,107.675,107.76382261413596,107.76382261414028,107.8551984600998,0.08882261413596382,0.08882261414028392,0.18019846009980256,0.08249139924398775,0.08249139924799992,0.16735403770587653
2013-04-05,AAPL,2013-04-05,320.0,call,102.8,103.4,0.3,1.0,0.0,0.0,0.0,423.199993,103.1,103.199993,,103.19999299999996,0.09999300000001199,,0.09999299999996936,0.09698642095054509,,0.09698642095050375
2013-04-08,AAPL,2013-04-12,320.0,call,105.5,106.9,0.3532,1.0,0.0,-0.8877,0.0,426.209995,106.2,106.38528943549477,106.38528943549295,106.28438321017194,0.1852894354947665,0.18528943549294752,0.08438321017193573,0.17447216148283098,0.1744721614811182,0.07945688340106942
2013-04-09,AAPL,2013-04-12,320.0,call,106.35,107.55,0.3371,1.0,0.0,-0.8877,0.0,426.98,106.94999999999999,107.11147983106099,107.11147983106007,107.00172475279996,0.16147983106100128,0.16147983106007757,0.05172475279997002,0.1509862843020115,0.15098628430114783,0.04836349022905098
2013-04-10,AAPL,2013-04-12,320.0,call,115.1,116.3,0.3226,1.0,0.0,-0.8877,0.0,435.689999,115.69999999999999,115.77765822421549,115.77765822421262,115.79789083740029,0.07765822421549728,0.07765822421262669,0.0978908374002998,0.0671203320790815,0.06712033207660044,0.0846074653416593
2013-04-11,AAPL,2013-04-12,320.0,call,113.55,115.05,0.6953,1.0,0.0,-0.8877,0.0,434.329994,114.3,114.37382661413596,114.3738266141398,114.63206530516234,0.07382661413596736,0.07382661413980429,0.3320653051623452,0.0645902135922724,0.0645902135956293,0.29052082691368786
2013-04-12,AAPL,2013-04-12,320.0,call,109.3,110.2,0.3,1.0,0.0,0.0,0.0,429.800011,109.75,109.80001099999998,,109.80001100000004,0.050010999999983596,,0.05001100000004044,0.0455681093393928,,0.04556810933944459
2013-04-15,AAPL,2013-04-20,255.0,call,164.4,165.65,0.3776,1.0,0.0,-0.7073,0.0,419.85001,165.025,165.02460773367642,165.02460773367181,165.05340044695038,-0.0003922663235869095,-0.0003922663281912264,0.02840044695037136,-0.0002377011504844172,-0.00023770115327448958,0.017209784548020822
2013-04-16,AAPL,2013-04-20,255.0,call,170.75,171.75,0.2634,1.0,0.0,-0.7074,0.0,426.240009,171.25,171.3796967532849,171.37969675328227,171.34239929620784,0.1296967532848896,0.1296967532822748,0.09239929620784437,0.075735330385337,0.07573533038381011,0.05395579340604051
2013-04-17,AAPL,2013-04-20,255.0,call,146.7,148.85,0.4942,1.0,0.0,-0.7074,0.0,402.800007,147.77499999999998,147.9047799903767,147.90477999037617,147.71234850244312,0.1297799903767327,0.1297799903761927,-0.06265149755685684,0.0878226969221673,0.08782269692180188,-0.042396547154022565
2013-04-18,AAPL,2013-04-20,255.0,call,136.7,137.7,0.4285,1.0,0.0,-0.7074,0.0,392.049988,137.2,137.1198414442967,137.11984144429272,137.08301154969035,-0.08015855570329222,-0.08015855570727126,-0.11698845030963412,-0.05842460328228297,-0.05842460328518313,-0.08526854978836307
2013-04-19,AAPL,2013-04-20,255.0,call,135.3,136.05,0.4939,1.0,0.0,-0.7074,0.0,390.530006,135.675,135.5649351143896,135.5649351143931,135.79932653762987,-0.11006488561039873,-0.11006488560690286,0.12432653762985524,-0.08112392527024044,-0.0811239252676638,0.0916355538086274
2013-04-22,AAPL,2013-04-26,290.0,call,107.3,110.8,0.8859,0.9999,0.0,-1.3401,0.011,398.670006,109.05,108.83122350685028,108.83089049286704,109.12188543374265,-0.21877649314971848,-0.21910950713295563,0.07188543374265066,-0.2006203513523324,-0.2009257286868002,0.06591970081857007
2013-04-23,AAPL,2013-04-26,290.0,call,114.55,118.0,1.118,0.9999,0.0,-1.5945,0.009,406.12999,116.275,116.25313442857492,116.25276802567068,115.95283996766337,-0.021865571425081498,-0.022231974329329773,-0.32216003233664026,-0.018805049602306168,-0.019120167129073124,-0.27706732516589144
2013-04-24,AAPL,2013-04-26,290.0,call,114.65,115.8,0.5585,1.0,0.0,-0.8045,0.0,405.459988,115.225,115.5394291719453,115.5394291719426,115.76909644838999,0.3144291719453065,0.31442917194260644,0.5440964483899933,0.2728827701846878,0.27288277018234447,0.47220347007159325
2013-04-25,AAPL,2013-04-26,290.0,call,116.55,120.3,0.5834,1.0,0.0,-0.8045,0.0,408.380001,118.425,118.41972430656074,118.41972430656426,118.69514496435998,-0.005275693439259044,-0.005275693435734752,0.2701449643599858,-0.0044548815193236595,-0.00445488151634769,0.2281148105214151
2013-04-26,AAPL,2013-04-26,290.0,call,127.0,128.15,0.3,1.0,0.0,0.0,0.0,417.199989,127.575,127.19998900000002,,127.19998899999996,-0.37501099999998644,,-0.3750110000000433,-0.293953360768165,,-0.2939533607682095
2013-04-29,AAPL,2013-05-03,300.0,call,128.7,131.1,0.3318,1.0,0.0,-0.8322,0.0,430.119991,129.89999999999998,130.28432953327638,130.28432953327467,130.43932881634828,0.38432953327640007,0.38432953327469477,0.5393288163483021,0.29586569151377995,0.29586569151246717,0.4151876954182465
2013-04-30,AAPL,2013-05-03,300.0,call,142.35,143.35,0.4104,1.0,0.0,-0.8322,0.0,442.779987,142.85,142.9032493416197,142.9032493416183,142.77506698309043,0.05324934161970418,0.05324934161831152,-0.07493301690956855,0.03727640295394063,0.03727640295296571,-0.05245573462342916
2013-05-01,AAPL,2013-05-03,300.0,call,138.4,140.0,0.4646,1.0,0.0,-0.8223,0.0,439.290001,139.2,139.37218152270202,139.37218152269756,139.2794705472204,0.1721815227020329,0.1721815226975707,0.07947054722041003,0.12369362263077077,0.12369362262756517,0.05709091035948997
2013-05-02,AAPL,2013-05-03,300.0,call,145.25,145.95,0.6005,1.0,0.0,-0.8223,0.0,445.519997,145.6,145.56109007575247,145.56109007575643,145.60150169229198,-0.03890992424751971,-0.038909924243569094,0.0015016922919812714,-0.026723849071098704,-0.026723849068385368,0.0010313820686684556
2013-05-03,AAPL,2013-05-03,300.0,call,149.5,150.25,0.3,1.0,0.0,0.0,0.0,449.980019,149.875,149.98001900000003,,149.98001900000003,0.10501900000002706,,0.10501900000002706,0.0700710592160314,,0.0700710592160314
2013-05-06,AAPL,2013-05-10,300.0,call,158.55,162.7,0.5102,0.9982,0.0,91.2763,0.0,460.709984,160.625,160.87432253327637,160.8743225332727,160.67884239064617,0.24932253327637,0.2493225332727036,0.05384239064616736,0.15522025417984125,0.15522025417755866,0.033520554487886295
2013-05-07,AAPL,2013-05-10,300.0,call,156.65,160.2,0.7524,0.9987,0.0,90.9164,0.0,458.660004,158.425,158.78326634252494,158.78326634178876,158.84123816257335,0.35826634252492795,0.35826634178874883,0.416238162573336,0.22614255485240833,0.22614255438772216,0.26273515074851567
2013-05-08,AAPL,2013-05-10,300.0,call,161.8,165.5,0.233,0.9993,0.0,94.3144,0.0,463.839989,163.65,163.922169522702,163.92216952269814,163.832361045719,0.2721695227020007,0.2721695226981353,0.1823610457190057,0.16631196009899216,0.16631196009663018,0.1114335751414639
2013-05-09,AAPL,2013-05-10,300.0,call,155.8,157.65,0.791,0.9998,0.0,95.1949,0.0,456.769974,156.72500000000002,156.81106707575248,156.8110670757573,157.06481898579432,0.08606707575245309,0.08606707575728478,0.33981898579429526,0.054915983890542724,0.05491598389362563,0.21682500289953435
2013-05-10,AAPL,2013-05-10,300.0,call,152.7,153.1,0.3,1.0,0.0,0.0,0.0,452.969994,152.89999999999998,152.96999399999999,,152.969994,0.06999400000000833,,0.06999400000003675,0.045777632439508394,,0.04577763243952698
2013-05-13,AAPL,2013-05-18,220.0,call,234.25,235.45,0.2977,1.0,0.0,-0.603,0.0,454.740021,234.85,234.8906543388581,234.8906543388541,234.88065261907002,0.04065433885810421,0.04065433885409675,0.030652619070025366,0.01731076808946315,0.01731076808775676,0.013051998752405947
2013-05-14,AAPL,2013-05-18,220.0,call,223.4,224.35,0.268,1.0,0.0,-0.603,0.0,443.860012,223.875,223.98052692440265,223.98052692439978,224.02317101275688,0.10552692440265332,0.10552692439978273,0.14817101275687605,0.04713653797996798,0.04713653797868575,0.06618470698241254
2013-05-15,AAPL,2013-05-18,220.0,call,208.35,209.2,0.5007,1.0,0.0,-0.603,0.0,428.850002,208.77499999999998,208.94039438385445,208.94039438385434,208.77870637309758,0.16539438385447625,0.16539438385436256,0.0037063730976001352,0.07922135497759611,0.07922135497754164,0.0017752954604718645
2013-05-16,AAPL,2013-05-18,220.0,call,213.85,215.3,0.3186,1.0,0.0,-0.603,0.0,434.580013,214.575,214.64027871664817,214.64027871664436,214.50034849200944,0.06527871664818008,0.06527871664437157,-0.07465150799055209,0.03042233095569385,0.03042233095391894,-0.034790403351067034
2013-05-17,AAPL,2013-05-18,220.0,call,212.6,214.1,0.0747,1.0,0.0,-0.603,0.0,433.26001,213.35,213.2901449222185,213.29014492222228,213.2826807842224,-0.05985507778149213,-0.05985507777771204,-0.06731921577758726,-0.02805487592289296,-0.028054875921121183,-0.03155341728501864
2013-05-20,AAPL,2013-05-24,300.0,call,142.1,143.55,0.3781,1.0,0.0,-0.8223,0.0,442.930004,142.825,143.09434253327635,143.09434253327458,143.22728294408304,0.26934253327635815,0.269342533274596,0.40228294408305487,0.18858220428941583,0.18858220428818206,0.2816614346809416
2013-05-21,AAPL,2013-05-24,300.0,call,138.55,141.7,0.4088,1.0,0.0,-0.8223,0.0,439.659996,140.125,139.78325834161967,139.78325834161822,139.83594074982886,-0.34174165838032877,-0.3417416583817783,-0.2890592501711353,-0.2438834314935442,-0.2438834314945786,-0.2062867084182946
