date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,stock_price
2013-01-03,AAPL,2014-01-18,520.0,call,78.95,79.8,0.2567,0.6186,0.0027,-26.8252,210.6492,542.099991
2013-01-03,AAPL,2014-01-18,525.0,call,76.5,77.4,0.2567,0.6046,0.0027,-27.0811,212.8452,542.099991
2013-01-03,AAPL,2014-01-18,530.0,call,74.05,74.9,0.2567,0.5906,0.0027,-27.302,214.7597,542.099991
2013-01-03,AAPL,2014-01-18,535.0,call,71.7,72.5,0.2567,0.5766,0.0028,-27.4879,216.393,542.099991
2013-01-03,AAPL,2014-01-18,540.0,call,69.45,70.4,0.2567,0.5626,0.0028,-27.6392,217.7468,542.099991
2013-01-03,AAPL,2014-01-18,545.0,put,76.65,77.2,0.3476,-0.4321,0.002,-35.3927,217.2711,542.099991
2013-01-03,AAPL,2014-01-18,550.0,put,79.2,80.25,0.3473,-0.4423,0.0021,-35.4852,218.1639,542.099991
2013-01-03,AAPL,2014-01-18,555.0,put,82.1,82.95,0.3466,-0.4526,0.0021,-35.5116,218.9149,542.099991
2013-01-03,AAPL,2014-01-18,560.0,put,85.0,86.05,0.3467,-0.4627,0.0021,-35.595,219.5049,542.099991
2013-01-03,AAPL,2014-01-18,565.0,put,87.8,88.95,0.3459,-0.4729,0.0021,-35.5613,219.963,542.099991
2013-01-03,AAPL,2014-01-18,570.0,put,91.25,92.1,0.3469,-0.4825,0.0021,-35.7012,220.2582,542.099991
2013-01-03,AAPL,2014-01-18,575.0,put,93.85,95.15,0.3457,-0.4928,0.0021,-35.5674,220.4349,542.099991
2013-01-03,AAPL,2014-01-18,580.0,put,97.25,98.25,0.3461,-0.5025,0.0021,-35.5892,220.4661,542.099991
2013-01-03,AAPL,2014-01-18,585.0,put,100.6,101.4,0.3462,-0.5121,0.0021,-35.5579,220.3683,542.099991
2013-01-03,AAPL,2014-01-18,590.0,put,103.9,104.65,0.3463,-0.5218,0.0021,-35.5055,220.144,542.099991
2013-01-03,AAPL,2014-01-18,595.0,put,107.2,107.9,0.3461,-0.5313,0.0021,-35.3998,219.7907,542.099991
2013-01-03,AAPL,2014-01-18,600.0,put,110.5,111.4,0.3464,-0.5406,0.0021,-35.329,219.3285,542.099991
2013-01-03,AAPL,2014-01-18,605.0,put,113.7,115.1,0.3467,-0.5497,0.0021,-35.2395,218.7548,542.099991
2013-01-03,AAPL,2014-01-18,610.0,put,117.4,118.2,0.3464,-0.5591,0.0021,-35.0755,218.0505,542.099991
2013-01-03,AAPL,2014-01-18,615.0,put,120.85,121.6,0.3463,-0.5683,0.0021,-34.8929,217.2338,542.099991
2013-01-03,AAPL,2014-01-18,620.0,put,124.35,125.15,0.3464,-0.5773,0.002,-34.7271,216.3284,542.099991
2013-01-03,AAPL,2014-01-18,625.0,put,127.9,128.75,0.3464,-0.586,0.002,-34.5448,215.3242,542.099991
2013-01-03,AAPL,2014-01-18,630.0,put,131.2,132.85,0.3469,-0.5945,0.002,-34.394,214.2604,542.099991
2013-01-03,AAPL,2014-01-18,635.0,put,134.8,136.05,0.3459,-0.6038,0.002,-34.0499,212.9665,542.099991
2013-01-03,AAPL,2014-01-18,640.0,put,138.5,139.7,0.3461,-0.6123,0.002,-33.8213,211.6827,542.099991
2013-01-03,AAPL,2014-01-18,645.0,put,142.7,143.55,0.3476,-0.6196,0.002,-33.75,210.4876,542.099991
2013-01-03,AAPL,2014-01-18,650.0,put,146.2,147.3,0.3471,-0.6282,0.002,-33.4223,208.9793,542.099991
2013-01-03,AAPL,2014-01-18,655.0,put,150.3,151.25,0.3484,-0.6354,0.002,-33.3053,207.6444,542.099991
2013-01-03,AAPL,2014-01-18,660.0,put,154.1,155.15,0.3486,-0.6433,0.0019,-33.0409,206.095,542.099991
2013-01-03,AAPL,2014-01-18,665.0,put,158.0,159.05,0.3489,-0.6508,0.0019,-32.7911,204.5155,542.099991
2013-01-03,AAPL,2014-01-18,670.0,put,161.4,163.0,0.3479,-0.6594,0.0019,-32.3512,202.6261,542.099991
2013-01-03,AAPL,2014-01-18,675.0,put,165.95,166.95,0.3498,-0.6656,0.0019,-32.2628,201.1947,542.099991
2013-01-03,AAPL,2014-01-18,680.0,put,169.85,171.0,0.3501,-0.6728,0.0019,-31.9724,199.4404,542.099991
2013-01-03,AAPL,2014-01-18,685.0,put,174.0,175.05,0.3509,-0.6795,0.0018,-31.74,197.7481,542.099991
2013-01-03,AAPL,2014-01-18,690.0,put,178.05,179.05,0.3511,-0.6866,0.0018,-31.4209,195.8872,542.099991
2013-01-03,AAPL,2014-01-18,695.0,put,181.65,183.2,0.3504,-0.6943,0.0018,-30.973,193.7658,542.099991
2013-01-03,AAPL,2014-01-18,700.0,put,185.85,187.3,0.351,-0.7008,0.0018,-30.6931,191.9146,542.099991
2013-01-03,AAPL,2014-01-18,705.0,put,190.35,191.45,0.3524,-0.7064,0.0018,-30.5176,190.2492,542.099991
2013-01-03,AAPL,2014-01-18,710.0,put,194.1,195.8,0.3522,-0.7134,0.0017,-30.1177,188.136,542.099991
2013-01-03,AAPL,2014-01-18,715.0,put,198.1,200.9,0.3546,-0.7178,0.0017,-30.074,186.7303,542.099991
2013-01-03,AAPL,2014-01-18,720.0,put,202.85,204.15,0.3539,-0.7249,0.0017,-29.5947,184.4244,542.099991
2013-01-03,AAPL,2014-01-18,725.0,put,207.35,208.45,0.3553,-0.73,0.0017,-29.4061,182.7216,542.099991
2013-01-03,AAPL,2014-01-18,730.0,put,211.15,212.8,0.3547,-0.7368,0.0017,-28.9311,180.3846,542.099991
2013-01-03,AAPL,2014-01-18,735.0,put,215.9,217.15,0.3567,-0.7411,0.0016,-28.8237,178.8684,542.099991
2013-01-03,AAPL,2014-01-18,740.0,put,219.75,221.7,0.3565,-0.7472,0.0016,-28.4135,176.6601,542.099991
2013-01-03,AAPL,2014-01-18,745.0,put,224.0,226.9,0.3594,-0.7505,0.0016,-28.4204,175.4377,542.099991
2013-01-03,AAPL,2014-01-18,750.0,put,229.05,230.3,0.3592,-0.7564,0.0016,-27.9918,173.186,542.099991
2013-01-03,AAPL,2014-01-18,755.0,put,232.75,235.7,0.3608,-0.7607,0.0016,-27.8242,171.5709,542.099991
2013-01-03,AAPL,2014-01-18,760.0,put,237.2,240.15,0.3617,-0.7653,0.0015,-27.5537,169.7116,542.099991
2013-01-03,AAPL,2014-01-18,765.0,put,241.65,244.6,0.3625,-0.77,0.0015,-27.268,167.8197,542.099991
2013-01-03,AAPL,2014-01-18,770.0,put,246.5,248.2,0.3619,-0.7758,0.0015,-26.7738,165.3888,542.099991
2013-01-03,AAPL,2014-01-18,775.0,put,250.2,253.6,0.3631,-0.7799,0.0015,-26.5463,163.6569,542.099991
2013-01-03,AAPL,2014-01-18,780.0,put,254.7,258.1,0.3639,-0.7843,0.0015,-26.2594,161.7769,542.099991
2013-01-03,AAPL,2014-01-18,785.0,put,259.75,262.65,0.3666,-0.7869,0.0014,-26.2583,160.6851,542.099991
2013-01-03,AAPL,2014-01-18,790.0,put,264.4,266.4,0.3655,-0.7927,0.0014,-25.6866,158.0458,542.099991
2013-01-03,AAPL,2014-01-18,795.0,put,268.4,271.75,0.3671,-0.7961,0.0014,-25.5223,156.5368,542.099991
2013-01-03,AAPL,2014-01-18,800.0,put,274.0,275.9,0.3701,-0.798,0.0014,-25.5717,155.6465,542.099991
2013-01-03,AAPL,2014-01-18,805.0,put,277.8,280.9,0.3698,-0.8029,0.0014,-25.122,153.3653,542.099991
2013-01-03,AAPL,2014-01-18,810.0,put,282.15,285.5,0.37,-0.8072,0.0013,-24.7488,151.3021,542.099991
2013-01-03,AAPL,2014-01-18,815.0,put,287.4,289.6,0.3715,-0.8103,0.0013,-24.5752,149.8268,542.099991
2013-01-03,AAPL,2014-01-18,820.0,put,291.25,294.8,0.3716,-0.8145,0.0013,-24.2042,147.7865,542.099991
2013-01-03,AAPL,2014-01-18,825.0,put,295.9,299.45,0.3729,-0.8176,0.0013,-23.9879,146.2126,542.099991
2013-01-03,AAPL,2014-01-18,830.0,put,300.75,303.65,0.3731,-0.8216,0.0013,-23.6198,144.196,542.099991
2013-01-03,AAPL,2014-01-18,835.0,put,305.25,308.8,0.3752,-0.8238,0.0011,-23.5454,143.0778,542.099991
2013-01-03,AAPL,2014-01-18,840.0,put,309.95,313.6,0.3769,-0.8263,0.0011,-23.4118,141.7978,542.099991
2013-01-03,AAPL,2014-01-18,845.0,put,314.95,318.15,0.3787,-0.8286,0.0011,-23.2959,140.588,542.099991
2013-01-03,AAPL,2014-01-18,850.0,put,319.55,323.15,0.3805,-0.8308,0.0011,-23.1824,139.4017,542.099991
2013-01-03,AAPL,2014-01-18,855.0,put,324.15,327.65,0.3805,-0.8346,0.0011,-22.7927,137.3822,542.099991
2013-01-03,AAPL,2014-01-18,860.0,put,328.9,332.35,0.3817,-0.8372,0.0011,-22.6061,135.9995,542.099991
2013-01-03,AAPL,2014-01-18,865.0,put,333.65,337.2,0.3835,-0.8393,0.0011,-22.4836,134.8308,542.099991
2013-01-03,AAPL,2014-01-18,870.0,put,338.45,341.8,0.3845,-0.842,0.0011,-22.2551,133.3456,542.099991
2013-01-03,AAPL,2014-01-18,875.0,put,343.2,346.55,0.3857,-0.8445,0.0011,-22.0598,131.9773,542.099991
2013-01-03,AAPL,2014-01-18,880.0,put,348.1,351.35,0.3877,-0.8462,0.0011,-21.9908,131.0205,542.099991
2013-01-03,AAPL,2014-01-18,885.0,put,353.4,356.15,0.3913,-0.8465,0.0011,-22.1726,130.8649,542.099991
2013-01-03,AAPL,2014-01-18,890.0,put,357.7,360.9,0.3906,-0.8504,0.0011,-21.6894,128.6347,542.099991
2013-01-03,AAPL,2014-01-18,895.0,put,362.6,365.7,0.3925,-0.852,0.0011,-21.612,127.6944,542.099991
2013-01-03,AAPL,2014-01-18,900.0,put,367.35,370.35,0.3931,-0.8547,0.0011,-21.3352,126.1345,542.099991
2013-01-03,AAPL,2014-01-18,905.0,put,372.5,375.3,0.3965,-0.855,0.001,-21.4955,125.9755,542.099991
2013-01-03,AAPL,2014-01-18,910.0,put,377.15,379.95,0.3967,-0.8579,0.001,-21.1612,124.2593,542.099991
2013-01-03,AAPL,2014-01-18,915.0,put,381.9,384.9,0.3983,-0.8595,0.001,-21.0621,123.3027,542.099991
2013-01-03,AAPL,2014-01-18,920.0,put,386.9,389.75,0.4007,-0.8606,0.001,-21.0585,122.6629,542.099991
2013-01-03,AAPL,2014-01-18,925.0,put,391.55,394.6,0.4014,-0.8629,0.001,-20.8089,121.2503,542.099991
2013-01-03,AAPL,2014-01-18,930.0,put,395.95,399.4,0.4009,-0.8662,0.001,-20.3757,119.2558,542.099991
2013-01-03,AAPL,2014-01-18,935.0,put,401.1,404.1,0.4031,-0.8672,0.001,-20.3633,118.6266,542.099991
2013-01-03,AAPL,2014-01-18,940.0,put,406.1,409.1,0.406,-0.8676,0.001,-20.4617,118.3642,542.099991
2013-01-03,AAPL,2014-01-18,945.0,put,410.7,413.95,0.4063,-0.8701,0.0009,-20.1595,116.8245,542.099991
2013-01-03,AAPL,2014-01-18,950.0,put,415.55,418.8,0.4078,-0.8716,0.0009,-20.0454,115.9008,542.099991
2013-01-03,AAPL,2014-01-18,955.0,put,420.35,423.65,0.4089,-0.8733,0.0009,-19.8872,114.845,542.099991
2013-01-03,AAPL,2014-01-18,960.0,put,425.9,428.45,0.4089,-0.8759,0.0009,-19.5461,113.2051,542.099991
2013-01-03,AAPL,2014-01-18,965.0,put,430.0,433.5,0.4089,-0.8784,0.0009,-19.2078,111.5796,542.099991
2013-01-03,AAPL,2014-01-18,970.0,put,435.2,438.35,0.4089,-0.8809,0.0009,-18.8725,109.9687,542.099991
2013-01-03,AAPL,2014-01-18,975.0,put,440.05,443.35,0.4089,-0.8833,0.0009,-18.5402,108.3727,542.099991
2013-01-03,AAPL,2014-01-18,980.0,put,445.05,448.1,0.4089,-0.8857,0.0009,-18.2109,106.7917,542.099991
2013-01-03,AAPL,2014-01-18,985.0,put,450.35,453.45,0.4089,-0.8881,0.0008,-17.8847,105.2259,542.099991
2013-01-03,AAPL,2014-01-18,990.0,put,454.5,457.85,0.4089,-0.8904,0.0008,-17.5615,103.6755,542.099991
2013-01-03,AAPL,2014-01-18,995.0,put,459.65,462.9,0.4089,-0.8926,0.0008,-17.2414,102.1407,542.099991
2013-01-03,AAPL,2014-01-18,1000.0,put,464.1,467.8,0.4089,-0.8948,0.0008,-16.9245,100.6215,542.099991
2013-01-03,AAPL,2014-01-18,1010.0,put,474.25,478.0,0.4089,-0.8991,0.0008,-16.3002,97.6306,542.099991
2013-01-03,AAPL,2014-01-18,1020.0,put,484.0,487.75,0.4089,-0.9032,0.0008,-15.6886,94.7035,542.099991
2013-01-03,AAPL,2014-01-18,1030.0,put,493.8,497.6,0.4089,-0.9072,0.0007,-15.0899,91.8409,542.099991
2013-01-03,AAPL,2014-01-18,1040.0,put,503.65,507.5,0.4089,-0.9109,0.0007,-14.5042,89.0434,542.099991
2013-01-03,AAPL,2014-01-18,1050.0,put,514.15,517.25,0.4089,-0.9146,0.0007,-13.9315,86.3108,542.099991
2013-01-03,AAPL,2015-01-17,260.0,call,281.25,284.7,0.2289,0.9925,0.0001,-1.6708,16.0534,542.099991
2013-01-03,AAPL,2015-01-17,270.0,call,271.95,275.65,0.2289,0.9897,0.0002,-1.9804,21.119,542.099991
2013-01-03,AAPL,2015-01-17,280.0,call,263.3,266.3,0.2289,0.9863,0.0002,-2.3437,27.1622,542.099991
2013-01-03,AAPL,2015-01-17,290.0,call,254.25,256.85,0.2289,0.982,0.0002,-2.7626,34.2229,542.099991
2013-01-03,AAPL,2015-01-17,300.0,call,246.2,248.7,0.2289,0.9769,0.0002,-3.2378,42.3162,542.099991
2013-01-03,AAPL,2015-01-17,310.0,call,237.25,240.25,0.2289,0.9708,0.0004,-3.7686,51.4307,542.099991
2013-01-03,AAPL,2015-01-17,320.0,call,229.45,232.05,0.2289,0.9637,0.0004,-4.3526,61.5289,542.099991
2013-01-03,AAPL,2015-01-17,330.0,call,221.3,223.95,0.2289,0.9556,0.0005,-4.9862,72.5479,542.099991
2013-01-03,AAPL,2015-01-17,340.0,call,213.55,216.0,0.2289,0.9463,0.0005,-5.6645,84.4018,542.099991
2013-01-03,AAPL,2015-01-17,350.0,call,205.75,208.6,0.2289,0.9359,0.0007,-6.3814,96.9843,542.099991
2013-01-03,AAPL,2015-01-17,360.0,call,198.2,201.2,0.2289,0.9244,0.0008,-7.13,110.1729,542.099991
2013-01-03,AAPL,2015-01-17,370.0,call,191.25,194.05,0.2289,0.9117,0.0009,-7.9026,123.8318,542.099991
2013-01-03,AAPL,2015-01-17,380.0,call,184.65,187.15,0.2289,0.8979,0.001,-8.691,137.8166,542.099991
2013-01-03,AAPL,2015-01-17,390.0,call,177.3,180.45,0.2289,0.883,0.0011,-9.487,151.978,542.099991
2013-01-03,AAPL,2015-01-17,400.0,call,171.9,173.15,0.2289,0.8671,0.0011,-10.2821,166.1659,542.099991
2013-01-03,AAPL,2015-01-17,410.0,call,164.8,166.65,0.2289,0.8502,0.0013,-11.0681,180.2324,542.099991
2013-01-03,AAPL,2015-01-17,420.0,call,158.85,160.5,0.2289,0.8323,0.0014,-11.8371,194.0352,542.099991
2013-01-03,AAPL,2015-01-17,430.0,call,152.6,154.45,0.2289,0.8136,0.0015,-12.5816,207.4404,542.099991
2013-01-03,AAPL,2015-01-17,440.0,call,146.7,148.7,0.2289,0.7942,0.0016,-13.2949,220.3247,542.099991
2013-01-03,AAPL,2015-01-17,450.0,call,141.5,143.05,0.2289,0.774,0.0017,-13.9707,232.5763,542.099991
2013-01-03,AAPL,2015-01-17,460.0,call,135.7,137.35,0.2289,0.7533,0.0018,-14.6038,244.0972,542.099991
2013-01-03,AAPL,2015-01-17,470.0,call,130.5,131.85,0.2289,0.7321,0.0019,-15.1895,254.8036,542.099991
2013-01-03,AAPL,2015-01-17,480.0,call,125.45,126.85,0.2289,0.7104,0.0019,-15.7241,264.6259,542.099991
2013-01-03,AAPL,2015-01-17,490.0,call,120.65,121.9,0.2289,0.6885,0.002,-16.2047,273.5091,542.099991
2013-01-03,AAPL,2015-01-17,500.0,call,116.0,116.8,0.2289,0.6663,0.0021,-16.629,281.4123,542.099991
2013-01-03,AAPL,2015-01-17,510.0,call,110.85,112.35,0.2289,0.644,0.0021,-16.9959,288.3084,542.099991
2013-01-03,AAPL,2015-01-17,520.0,call,106.55,108.2,0.2289,0.6216,0.0021,-17.3044,294.1829,542.099991
2013-01-03,AAPL,2015-01-17,530.0,call,102.15,103.6,0.2289,0.5992,0.0022,-17.5548,299.0333,542.099991
2013-01-03,AAPL,2015-01-17,540.0,call,98.1,99.55,0.2289,0.5769,0.0022,-17.7476,302.8681,542.099991
2013-01-03,AAPL,2015-01-17,550.0,put,116.6,118.3,0.3761,-0.4002,0.0013,-26.5887,298.9134,542.099991
2013-01-03,AAPL,2015-01-17,560.0,put,122.9,124.5,0.3765,-0.4131,0.0013,-26.7957,301.2697,542.099991
2013-01-03,AAPL,2015-01-17,570.0,put,128.8,130.75,0.3758,-0.4262,0.0013,-26.8941,303.3297,542.099991
2013-01-03,AAPL,2015-01-17,580.0,put,135.55,137.2,0.3765,-0.4387,0.0014,-27.0575,304.9715,542.099991
2013-01-03,AAPL,2015-01-17,590.0,put,141.85,143.8,0.3763,-0.4513,0.0014,-27.1274,306.3259,542.099991
2013-01-03,AAPL,2015-01-17,600.0,put,148.6,150.45,0.3765,-0.4637,0.0014,-27.196,307.3435,542.099991
2013-01-03,AAPL,2015-01-17,610.0,put,155.3,157.25,0.3766,-0.4758,0.0014,-27.2292,308.0591,542.099991
2013-01-03,AAPL,2015-01-17,620.0,put,162.2,164.2,0.3769,-0.4877,0.0014,-27.2503,308.4794,542.099991
2013-01-03,AAPL,2015-01-17,630.0,put,169.2,171.25,0.3771,-0.4995,0.0014,-27.2384,308.625,542.099991
2013-01-03,AAPL,2015-01-17,640.0,put,176.3,178.25,0.3771,-0.5112,0.0014,-27.1867,308.5045,542.099991
2013-01-03,AAPL,2015-01-17,650.0,put,183.5,185.6,0.3775,-0.5224,0.0014,-27.1427,308.139,542.099991
2013-01-03,AAPL,2015-01-17,660.0,put,190.65,192.9,0.3775,-0.5337,0.0014,-27.0454,307.5255,542.099991
2013-01-03,AAPL,2015-01-17,670.0,put,198.25,200.1,0.3777,-0.5446,0.0014,-26.943,306.6933,542.099991
2013-01-03,AAPL,2015-01-17,680.0,put,206.0,207.9,0.3788,-0.5547,0.0013,-26.895,305.7182,542.099991
2013-01-03,AAPL,2015-01-17,690.0,put,213.05,215.45,0.3781,-0.5659,0.0013,-26.6804,304.4077,542.099991
2013-01-03,AAPL,2015-01-17,700.0,put,221.2,223.15,0.3792,-0.5755,0.0013,-26.5992,303.0797,542.099991
2013-01-03,AAPL,2015-01-17,710.0,put,228.9,230.95,0.3795,-0.5855,0.0013,-26.435,301.5059,542.099991
2013-01-03,AAPL,2015-01-17,720.0,put,236.7,239.0,0.3801,-0.5951,0.0013,-26.2822,299.818,542.099991
2013-01-03,AAPL,2015-01-17,730.0,put,244.6,247.05,0.3806,-0.6045,0.0013,-26.1073,297.9768,542.099991
2013-01-03,AAPL,2015-01-17,740.0,put,252.2,255.1,0.3804,-0.6143,0.0013,-25.8566,295.8748,542.099991
2013-01-03,AAPL,2015-01-17,750.0,put,260.75,263.2,0.3817,-0.6226,0.0013,-25.7305,293.9371,542.099991
2013-01-03,AAPL,2015-01-17,760.0,put,268.5,271.4,0.3815,-0.632,0.0013,-25.456,291.5819,542.099991
2013-01-03,AAPL,2015-01-17,770.0,put,276.6,279.65,0.3817,-0.6408,0.0013,-25.2172,289.2225,542.099991
2013-01-03,AAPL,2015-01-17,780.0,put,285.05,288.0,0.3827,-0.6488,0.0013,-25.0265,286.9244,542.099991
2013-01-03,AAPL,2015-01-17,790.0,put,293.4,296.4,0.3832,-0.6569,0.0011,-24.7899,284.4456,542.099991
2013-01-03,AAPL,2015-01-17,800.0,put,302.6,304.85,0.3852,-0.6634,0.0011,-24.6935,282.3464,542.099991
2013-01-03,AAPL,2015-01-17,810.0,put,310.8,313.5,0.3855,-0.6714,0.0011,-24.4247,279.692,542.099991
2013-01-03,AAPL,2015-01-17,820.0,put,318.8,322.0,0.3851,-0.6798,0.0011,-24.0785,276.7326,542.099991
2013-01-03,AAPL,2015-01-17,830.0,put,327.4,330.75,0.386,-0.6868,0.0011,-23.8576,274.1538,542.099991
2013-01-03,AAPL,2015-01-17,840.0,put,336.15,339.3,0.3866,-0.6939,0.0011,-23.6016,271.4305,542.099991
2013-01-03,AAPL,2015-01-17,850.0,put,345.15,348.1,0.388,-0.7,0.0011,-23.425,268.9855,542.099991
2013-01-03,AAPL,2015-01-17,860.0,put,353.65,356.9,0.3883,-0.707,0.0011,-23.1308,266.0865,542.099991
2013-01-03,AAPL,2015-01-17,870.0,put,362.65,365.75,0.3895,-0.713,0.0011,-22.9284,263.5354,542.099991
2013-01-03,AAPL,2015-01-17,880.0,put,371.6,374.8,0.3909,-0.7185,0.0011,-22.7459,261.0702,542.099991
2013-01-03,AAPL,2015-01-17,890.0,put,380.4,383.75,0.3916,-0.7246,0.0011,-22.4872,258.295,542.099991
2013-01-03,AAPL,2015-01-17,900.0,put,389.95,392.75,0.3937,-0.7292,0.0011,-22.379,256.1657,542.099991
2013-01-03,AAPL,2015-01-17,910.0,put,398.55,401.6,0.3936,-0.7358,0.0011,-22.0306,253.0115,542.099991
2013-01-03,AAPL,2015-01-17,920.0,put,407.7,410.7,0.3948,-0.7408,0.0011,-21.8345,250.5268,542.099991
2013-01-03,AAPL,2015-01-17,930.0,put,416.85,419.8,0.3961,-0.7458,0.001,-21.6276,248.0083,542.099991
2013-01-03,AAPL,2015-01-17,940.0,put,426.15,429.1,0.3978,-0.7501,0.001,-21.4769,245.7661,542.099991
2013-01-03,AAPL,2015-01-17,950.0,put,435.65,438.35,0.3998,-0.754,0.001,-21.3612,243.7119,542.099991
2013-01-03,AAPL,2015-01-17,960.0,put,445.25,447.45,0.4016,-0.758,0.001,-21.2245,241.5868,542.099991
2013-01-03,AAPL,2015-01-17,970.0,put,453.7,456.7,0.4012,-0.764,0.001,-20.8394,238.2895,542.099991
2013-01-03,AAPL,2015-01-17,980.0,put,463.15,466.0,0.4029,-0.7678,0.001,-20.6934,236.1586,542.099991
2013-01-03,AAPL,2015-01-17,990.0,put,472.4,475.3,0.4041,-0.772,0.001,-20.4918,233.7775,542.099991
2013-01-03,AAPL,2015-01-17,1000.0,put,481.65,484.6,0.4051,-0.7762,0.001,-20.2685,231.3071,542.099991
2013-01-03,AAPL,2015-01-17,1010.0,put,491.15,493.95,0.4068,-0.7796,0.0009,-20.1276,229.2726,542.099991
2013-01-03,AAPL,2015-01-17,1020.0,put,501.45,503.35,0.4102,-0.7813,0.0009,-20.1864,228.2798,542.099991
2013-01-03,AAPL,2015-01-17,1030.0,put,509.9,512.75,0.4094,-0.787,0.0009,-19.7587,224.8313,542.099991
2013-01-03,AAPL,2015-01-17,1040.0,put,519.25,522.15,0.4106,-0.7906,0.0009,-19.5653,222.5965,542.099991
2013-01-03,AAPL,2015-01-17,1050.0,put,528.8,531.6,0.4122,-0.7937,0.0009,-19.4208,220.6394,542.099991
